id,carat,cut,color,clarity,depth,table,x,y,z,price
15882,2.02,3,2,3,59.4,59.0,8.25,8.21,4.89,14341
15978,2.01,1,6,3,62.3,61.0,7.99,8.04,4.99,17115
15992,2.16,3,2,4,58.7,60.0,8.54,8.5,5.0,18481
16034,2.14,2,2,4,62.8,59.0,8.16,8.21,5.14,15931
16049,2.13,3,1,4,59.6,59.0,8.43,8.37,5.01,15110
16058,2.0,2,3,1,63.2,54.0,7.97,7.88,5.01,13320
16072,2.0,4,3,7,62.5,57.0,8.05,7.98,5.01,7204
16082,2.15,3,4,3,61.2,58.0,8.42,8.3,5.1,11985
16104,2.01,2,3,1,62.6,59.0,7.95,7.98,4.99,16901
16143,2.4,3,5,3,62.6,59.0,8.53,8.49,5.33,16797
16144,2.75,3,3,3,60.5,61.0,8.99,8.97,5.48,15415
16202,2.03,2,2,1,62.3,60.0,8.01,8.07,5.01,16392
16236,2.0,3,4,3,60.3,57.0,8.25,8.06,4.92,12388
16249,2.01,2,1,1,62.2,59.0,7.93,8.01,4.96,12084
16256,2.52,4,2,1,61.5,56.0,8.76,8.69,5.37,17231
16263,2.01,4,2,1,61.9,56.0,8.16,8.08,5.03,14558
16310,2.1,3,1,3,59.1,58.0,8.46,8.4,4.98,12494
16326,2.5,3,3,3,62.4,59.0,8.61,8.54,5.35,15934
16364,2.08,4,2,3,62.3,56.0,8.16,8.22,5.1,15132
16368,2.03,4,4,3,62.2,57.0,8.09,8.06,5.03,12573
16372,2.19,1,2,3,63.7,57.0,8.23,8.19,5.23,11756
16380,2.02,1,5,3,57.1,60.0,8.31,8.25,4.73,12615
16473,2.31,2,2,1,62.5,55.0,8.39,8.44,5.26,17715
16536,2.0,2,3,1,63.3,59.0,8.03,7.96,5.06,17760
16569,3.01,1,3,3,57.6,64.0,9.44,9.38,5.42,18593
16622,2.5,3,2,3,59.0,60.0,8.76,8.89,5.21,18447
16623,2.01,2,3,3,63.2,57.0,8.02,7.97,5.05,14150
16643,2.02,3,1,3,62.7,60.0,7.98,8.1,5.04,11463
16650,2.37,4,1,4,62.2,57.0,8.52,8.58,5.32,16059
16675,2.01,1,2,1,59.4,63.0,8.18,8.26,4.88,14597
16859,2.1,4,2,1,61.7,55.0,8.21,8.13,5.04,13182
16979,2.8,3,2,3,61.1,59.0,9.03,8.98,5.5,15030
16984,2.47,4,1,3,62.1,57.0,8.64,8.57,5.34,15430
17031,2.02,2,3,4,62.7,58.0,7.96,8.01,5.01,18398
17061,2.03,3,6,1,62.9,57.0,8.04,7.98,5.04,16629
17097,2.06,4,2,3,62.4,55.0,8.1,8.14,5.07,14120
17115,2.12,4,1,1,62.1,56.0,8.17,8.25,5.1,14503
17131,2.18,3,1,3,62.6,58.0,8.25,8.23,5.16,12970
17139,2.01,3,1,1,60.5,59.0,8.12,8.01,4.88,12690
17158,2.3,4,2,4,62.6,56.0,8.45,8.4,5.27,18190
17185,2.09,4,2,4,62.5,56.0,8.13,8.17,5.1,17999
17218,2.28,1,1,3,63.6,57.0,8.37,8.32,5.31,9068
17221,2.01,1,3,1,60.9,65.0,8.22,8.18,4.99,15618
17239,2.19,4,2,3,62.5,56.0,8.31,8.24,5.18,15254
17271,2.02,3,3,4,62.7,53.0,8.02,7.95,0.0,18207
17288,2.0,2,1,3,62.8,57.0,8.02,8.05,5.04,11510
17289,2.03,4,3,3,61.6,55.0,8.18,8.12,5.02,16642
17296,2.04,3,5,3,60.2,58.0,8.24,8.17,4.94,18231
17367,2.02,2,1,1,59.8,59.9,8.16,8.21,4.9,12598
17391,2.01,3,1,1,60.9,58.0,8.15,8.07,4.94,12048
17410,2.19,3,1,3,61.8,60.0,8.35,8.25,5.13,13355
17428,2.0,2,2,1,58.5,58.0,8.24,8.28,4.83,15249
17442,2.2,3,2,4,58.9,60.0,8.63,8.52,5.05,17905
17451,2.01,3,3,4,61.6,61.0,8.14,8.07,4.99,17191
17478,2.02,1,2,0,65.5,57.0,7.88,7.96,5.19,15765
17494,2.0,1,4,4,64.1,55.0,7.94,7.88,5.07,17898
17536,2.01,3,3,1,60.9,59.0,8.15,8.04,4.93,16733
17565,2.0,2,3,1,62.8,57.0,7.95,8.0,5.01,18803
17583,2.03,4,3,3,61.9,57.0,8.14,8.1,5.03,11379
17607,2.06,4,3,3,62.0,57.0,8.1,8.06,5.01,11040
17651,2.12,4,3,3,61.4,57.0,8.28,8.24,5.07,12284
17667,2.1,3,1,6,61.3,58.0,8.29,8.24,5.07,17606
17672,2.02,2,1,1,63.5,60.0,7.98,7.93,5.05,12915
17698,2.01,2,3,3,63.2,59.0,8.04,8.0,5.07,12229
17758,2.26,2,3,3,63.1,58.0,8.3,8.22,5.21,13797
17800,2.27,0,4,7,68.6,56.0,7.99,7.94,5.47,7131
17813,2.42,3,1,3,62.3,58.0,8.63,8.55,5.35,16198
17821,2.0,2,7,3,60.0,56.0,8.16,8.23,4.92,17953
17825,2.05,3,2,4,60.8,58.0,8.26,8.19,5.0,16896
17830,2.24,4,2,1,60.5,59.0,8.45,8.5,5.13,18299
17831,2.1,0,4,3,65.2,56.0,7.97,7.93,5.19,13007
17847,2.12,3,2,4,61.5,58.0,8.3,8.26,5.09,17254
17872,2.0,1,4,1,64.2,59.0,7.84,7.93,5.06,17740
17879,2.0,4,2,3,59.8,55.0,8.28,8.18,4.92,11255
17890,2.16,4,5,7,61.0,57.0,8.4,8.32,5.1,9036
17895,2.01,1,2,1,63.8,57.0,7.95,7.91,5.06,13976
17902,2.74,0,1,7,64.9,61.0,8.76,8.66,5.65,8807
17970,2.02,4,1,3,62.2,57.0,8.11,8.18,5.07,12736
17979,2.02,2,7,3,60.6,57.0,8.19,8.25,4.98,15334
18051,2.01,0,4,3,63.8,59.0,7.77,7.87,4.99,14799
18052,2.23,3,2,4,61.2,58.0,8.43,8.36,5.14,18149
18061,2.04,2,4,3,59.9,58.0,8.26,8.31,4.96,16389
18066,2.0,3,4,1,59.3,60.0,8.19,8.13,4.84,14918
18077,2.12,4,2,4,62.7,56.0,8.16,8.24,5.14,17068
18116,2.52,3,5,3,60.6,60.0,8.78,8.7,5.3,18179
18141,2.3,3,2,3,61.3,58.0,8.53,8.46,5.21,11051
18165,2.01,4,1,1,62.1,56.0,8.08,8.03,5.0,12048
18225,2.05,3,2,3,62.1,59.0,8.13,8.07,5.03,9850
18265,2.0,2,2,4,63.5,59.0,7.98,7.93,5.05,15025
18271,4.0,2,2,7,63.3,58.0,10.01,9.94,6.31,15984
18274,2.5,0,4,3,67.0,57.0,8.36,8.29,5.58,14194
18298,2.16,4,1,1,63.0,55.0,8.2,8.24,5.18,14691
18301,2.0,2,3,1,62.2,57.0,7.97,8.08,4.99,15745
18344,2.0,3,3,1,63.0,54.0,8.07,7.99,5.06,14319
18362,2.05,4,5,3,62.2,57.0,8.19,8.12,5.07,12743
18388,2.04,2,2,1,63.6,60.0,7.97,7.86,5.03,16420
18405,2.03,3,3,3,61.6,58.0,8.17,8.09,5.01,16075
18417,2.01,2,4,3,61.3,60.0,8.08,8.17,4.98,13940
18441,2.19,4,2,3,61.5,57.0,8.31,8.44,5.15,15509
18486,2.01,3,2,4,60.5,60.0,8.17,8.15,4.94,16778
18566,2.01,2,3,3,63.4,57.0,8.0,7.93,5.05,16111
18595,2.49,0,1,7,66.3,58.0,8.26,8.18,5.45,6289
18616,2.38,3,3,0,60.9,59.0,8.62,8.59,5.24,18522
18646,3.0,0,3,7,67.1,57.0,8.93,8.84,5.97,8044
18678,2.06,3,4,3,61.8,58.0,8.1,8.15,5.02,16437
18742,2.01,4,3,1,61.9,60.0,8.09,8.07,5.0,17892
18801,2.22,2,2,3,63.2,57.0,8.28,8.23,5.22,16547
18808,3.01,4,1,3,61.7,58.0,9.25,9.2,5.69,16037
18839,2.01,2,2,4,62.1,60.0,7.96,8.01,4.96,15919
18859,2.03,3,1,3,60.4,59.0,8.15,8.12,4.91,9435
18911,2.01,1,3,1,63.9,59.0,7.81,7.91,5.02,15467
18912,2.03,4,1,0,62.5,57.0,8.14,8.08,5.06,14579
18933,3.04,3,2,3,59.3,60.0,9.51,9.46,5.62,18559
18946,2.0,3,1,4,60.8,62.0,8.12,8.09,4.93,13162
18952,2.5,1,1,4,62.0,58.0,8.63,8.6,5.34,18325
18956,2.17,4,3,3,62.0,56.0,8.25,8.29,5.13,17805
18979,2.01,1,2,1,58.8,60.0,8.27,8.19,4.84,16731
19019,2.06,3,2,3,61.8,58.0,8.22,8.11,5.05,14803
19076,2.01,3,4,3,59.0,60.0,8.31,8.26,4.89,16733
19124,2.01,3,3,1,62.3,58.0,8.04,7.99,4.99,17235
19128,2.0,1,6,3,57.3,65.0,8.26,8.22,4.72,13320
19169,2.2,4,1,4,61.6,57.0,8.34,8.39,5.15,15384
19187,2.03,3,1,3,61.6,58.0,8.12,8.15,5.01,12268
19190,2.0,3,3,1,60.1,61.0,8.13,8.1,4.88,15984
19211,2.17,3,3,1,62.3,58.0,8.29,8.25,5.15,13248
19280,2.03,4,4,1,60.0,55.8,8.17,8.3,4.95,18757
19327,2.33,4,2,4,62.4,57.0,8.52,8.47,5.31,15073
19357,2.02,4,3,3,63.0,57.0,8.01,8.06,5.06,15974
19386,2.07,2,2,1,62.3,60.0,8.12,8.16,5.07,15847
19402,2.02,4,4,4,61.7,53.0,8.14,8.04,4.99,18077
19415,2.2,3,1,0,61.7,59.0,8.3,8.34,5.13,15064
19430,2.0,3,2,4,60.7,60.0,8.02,8.07,4.88,16544
19431,2.01,3,2,4,61.6,61.0,8.08,7.97,4.94,16149
19469,2.02,3,2,3,58.0,58.0,8.34,8.25,4.81,13117
19471,2.34,3,2,1,61.7,60.0,8.59,8.53,5.28,15818
19494,2.0,4,5,7,60.3,56.0,8.16,8.27,4.94,10494
19520,2.0,3,4,3,61.7,60.0,7.95,7.9,4.89,11355
19526,2.18,1,3,3,60.4,64.0,8.38,8.47,5.09,16690
19527,2.36,4,3,3,61.8,56.0,8.57,8.53,5.28,14146
19531,2.05,2,1,0,61.4,58.5,8.13,8.16,5.0,16641
19552,2.4,2,2,3,60.6,58.5,8.59,8.67,5.24,17955
19560,2.16,2,5,3,62.4,59.0,8.28,8.33,5.18,18678
19584,2.01,4,3,4,63.0,55.0,8.03,7.97,5.04,15395
19595,2.01,3,1,0,60.2,61.0,8.23,8.16,4.93,12963
19664,2.01,3,5,1,59.5,58.0,8.21,8.18,4.88,14502
19686,2.01,2,2,0,59.7,63.0,8.24,8.15,4.89,17751
19715,2.2,4,2,3,62.2,56.0,8.33,8.29,5.17,13512
19739,2.44,2,1,4,58.1,60.0,8.89,8.93,5.18,18430
19764,2.52,3,2,1,58.5,59.0,8.9,8.87,5.2,18252
19775,2.06,2,4,3,59.0,58.0,8.3,8.38,4.92,15938
19808,2.09,3,1,3,60.0,60.0,8.37,8.32,5.01,13212
19860,2.2,3,1,3,60.9,60.0,8.42,8.34,5.1,13065
19896,2.07,1,2,1,63.6,58.0,8.09,7.99,5.11,13993
19922,2.09,4,4,4,61.8,57.0,8.24,8.17,5.07,17051
19941,2.2,3,2,3,63.0,59.0,8.22,8.19,5.17,15238
19971,2.0,2,5,1,63.6,58.0,7.91,7.98,5.05,16580
19988,2.06,4,2,3,61.4,57.0,8.22,8.18,5.03,10728
19995,2.0,1,6,3,64.7,57.0,7.75,7.86,5.05,15393
20031,2.11,3,4,1,61.6,59.0,8.24,8.19,5.06,17816
20037,3.01,3,2,7,62.7,58.0,9.1,8.97,5.67,8040
20050,2.21,3,4,3,60.7,62.0,8.48,8.42,5.13,15970
20058,2.04,2,3,1,63.0,58.0,8.03,8.1,5.08,17952
20089,2.04,3,3,1,58.1,60.0,8.37,8.28,4.84,18795
20105,2.38,3,4,3,62.4,58.0,8.59,8.47,5.32,14648
20119,2.41,1,2,3,57.7,61.0,8.87,8.83,5.11,17923
20167,2.15,4,3,3,61.8,57.0,8.24,8.3,5.11,17063
20182,2.29,3,3,4,61.6,60.0,8.45,8.43,5.2,17539
20190,2.53,3,3,1,62.1,59.0,8.83,8.73,5.45,18254
20214,2.28,4,4,3,61.6,57.0,8.44,8.37,5.18,13907
20373,2.41,3,3,3,58.7,61.0,8.85,8.76,5.17,15248
20402,2.04,3,5,3,60.2,58.0,8.17,8.24,4.94,18066
20461,2.03,4,3,1,60.8,57.0,8.24,8.18,4.99,18026
20471,2.01,2,2,4,62.5,61.0,7.97,8.03,5.0,15675
20489,2.13,2,4,3,57.9,60.0,8.41,8.56,4.91,16462
20494,2.24,3,1,3,62.2,59.0,8.37,8.33,5.19,13827
20513,2.21,3,5,1,62.1,59.0,8.33,8.26,5.15,16804
20552,2.01,2,6,1,62.7,57.0,8.03,8.11,5.06,17676
20579,2.5,0,4,7,64.7,57.0,8.48,8.44,5.47,7854
20583,2.01,2,1,1,59.3,62.0,8.15,8.2,4.85,12257
20594,2.31,3,1,6,62.1,58.0,8.49,8.42,5.25,16100
20601,2.35,3,2,1,61.8,58.0,8.58,8.44,5.26,14185
20630,2.02,2,4,3,62.8,55.0,8.06,8.11,5.08,15877
20650,2.02,4,2,0,62.3,59.0,8.02,8.06,5.01,17936
20695,2.05,3,4,3,58.7,60.0,8.4,8.32,4.91,17988
20707,2.0,0,7,1,64.8,58.0,7.98,7.89,5.14,15540
20734,2.11,4,2,0,61.9,57.0,8.28,8.22,5.11,16723
20753,2.06,4,4,3,62.3,56.0,8.16,8.09,5.06,18293
20782,2.2,4,1,1,61.5,57.0,8.41,8.37,5.16,14593
20797,2.32,0,3,7,70.5,55.0,7.93,7.9,5.58,6860
20827,2.09,2,2,3,63.0,57.0,8.09,8.13,5.11,14704
20861,3.01,0,2,3,65.8,56.0,8.99,8.94,5.9,18242
20878,2.18,4,1,4,62.2,55.0,8.32,8.36,5.19,16427
20893,2.04,2,3,3,60.0,60.0,8.21,8.17,4.91,16319
20911,2.08,4,3,1,58.7,60.0,8.36,8.4,4.92,18760
20923,2.0,0,5,7,64.9,57.0,7.99,7.82,5.14,7258
21005,2.13,3,3,3,62.3,57.0,8.24,8.16,5.11,17073
21008,2.01,1,3,7,63.9,59.0,8.01,7.92,5.09,7024
21045,2.0,3,3,3,62.5,58.0,8.14,8.03,5.05,12940
21054,2.02,4,3,3,62.4,56.0,8.14,8.04,5.06,12680
21083,2.04,1,1,4,59.6,56.0,8.26,8.31,4.94,13550
21091,2.0,3,2,3,58.6,61.0,8.28,8.16,4.82,14199
21147,2.29,3,2,4,60.8,60.0,8.5,8.47,5.16,18823
21162,2.45,2,3,3,63.5,58.0,8.7,8.58,5.49,11830
21214,2.22,4,1,0,61.8,59.0,8.34,8.37,5.16,16689
21217,2.18,2,1,1,62.9,59.0,8.21,8.25,5.18,13812
21241,2.22,4,4,3,60.9,57.0,8.47,8.42,5.14,15584
21299,2.02,2,1,4,62.6,58.0,8.03,8.1,5.05,13499
21309,2.04,3,3,3,60.8,58.0,8.23,8.14,4.98,14945
21321,2.07,4,3,3,62.3,59.0,8.1,8.14,5.06,15036
21335,2.15,4,3,3,61.8,57.0,8.3,8.24,5.11,17219
21341,2.3,4,3,3,62.6,54.0,8.42,8.46,5.28,18108
21352,2.02,2,3,3,63.1,54.0,8.09,7.99,5.07,13655
21365,2.01,4,4,3,61.0,54.0,8.01,8.13,4.92,16922
21367,2.17,3,5,3,59.3,61.0,8.6,8.53,5.08,13084
21370,2.09,2,5,3,63.4,55.0,8.18,8.11,5.16,18640
21382,2.07,4,3,3,61.9,55.0,8.15,8.23,5.07,15475
21393,2.2,4,4,3,59.9,57.0,8.54,8.49,5.1,14691
21425,2.11,2,2,3,63.8,54.0,8.13,8.19,5.21,12937
21471,2.72,4,3,7,59.6,55.0,9.17,9.13,5.45,11594
21512,2.07,2,1,4,61.3,56.0,8.16,8.2,5.02,13495
21535,2.0,3,2,4,60.7,60.0,8.07,8.02,4.88,16694
21552,2.02,3,2,3,61.4,57.0,8.18,8.08,4.99,13642
21554,2.03,3,1,3,61.7,61.0,8.18,8.04,5.0,12078
21668,2.01,2,2,4,59.6,60.0,8.13,8.19,4.86,16304
21684,2.01,2,6,3,60.6,59.0,8.11,8.25,4.96,17118
21691,2.0,0,5,7,66.1,57.0,7.84,7.7,5.14,6532
21692,2.0,4,2,3,61.7,56.0,8.0,8.13,4.98,15092
21760,2.51,2,3,3,63.6,58.0,8.51,8.59,5.44,18029
21772,2.04,3,4,1,60.7,62.0,8.3,8.15,4.96,15217
21782,2.04,2,3,3,60.8,58.0,8.14,8.23,4.98,14810
21783,2.1,0,4,7,64.6,58.0,8.05,8.01,5.19,6597
21799,2.52,3,3,3,62.4,57.0,8.72,8.66,5.43,17522
21800,2.27,4,2,3,63.0,54.0,8.36,8.39,5.28,15710
21804,2.03,4,1,1,62.6,55.0,8.06,8.1,5.06,13357
21806,2.02,2,3,1,61.1,58.0,8.07,8.16,4.96,18236
21813,2.01,2,3,3,63.3,60.0,7.84,7.77,4.94,10772
21816,2.0,1,1,7,63.6,62.0,7.97,7.8,5.02,6521
21818,2.01,0,3,4,66.1,53.0,7.82,7.92,5.2,15888
21822,2.27,1,1,0,59.3,61.0,8.47,8.55,5.05,17051
21837,2.03,3,3,4,62.1,56.0,8.2,8.12,5.07,18139
21856,2.0,4,2,1,61.4,57.0,8.05,8.11,4.96,16407
21893,2.0,2,1,4,61.9,60.0,7.95,8.04,4.95,14403
21895,2.2,3,3,1,61.2,59.0,8.42,8.37,0.0,17265
21909,2.15,3,3,3,62.2,56.0,8.29,8.2,5.13,12458
21915,2.06,3,3,3,62.6,58.0,8.06,8.03,5.04,12677
21930,2.51,4,3,3,62.0,57.0,8.72,8.67,5.39,17162
21941,2.0,4,3,1,61.8,57.0,8.1,8.15,5.02,18062
21951,2.0,2,3,3,61.0,57.0,8.02,8.18,4.94,14340
22009,2.03,2,2,4,59.9,57.0,8.14,8.25,4.91,17297
22011,2.01,3,3,3,62.5,62.0,8.09,8.04,5.04,11825
22057,2.07,3,5,3,60.7,59.0,8.21,8.16,4.97,18611
22062,2.2,3,1,0,61.7,59.0,8.34,8.3,5.13,15201
22101,2.06,2,5,7,58.7,61.0,8.31,8.33,4.88,9789
22108,2.01,3,1,1,62.3,59.0,8.03,7.97,4.98,12048
22175,2.21,4,3,3,61.9,56.0,8.4,8.36,5.19,13615
22186,2.04,3,3,0,60.7,61.0,8.18,8.1,4.94,18104
22201,2.02,1,5,3,61.9,61.0,8.06,8.02,4.98,15261
22241,2.25,4,2,3,60.7,56.0,8.54,8.5,5.17,11104
22325,2.05,3,7,3,60.0,58.0,8.31,8.23,4.96,12891
22357,2.01,2,3,1,63.1,56.0,8.05,8.0,5.06,11825
22429,2.01,1,2,4,59.0,64.0,8.25,8.19,4.85,11115
22441,2.0,2,1,2,63.0,59.0,7.97,8.0,5.03,15076
22442,2.03,3,3,4,62.6,59.0,8.1,8.06,5.06,18139
22444,2.01,4,4,1,62.2,56.0,8.02,7.97,4.97,18741
22567,2.03,3,3,1,61.7,59.0,8.17,8.1,5.02,16900
22614,2.01,0,1,1,64.4,61.0,7.74,7.78,5.0,11212
22647,2.04,0,6,3,65.4,55.0,7.87,7.93,5.17,12799
22659,2.0,4,3,4,62.4,55.0,8.03,7.94,4.99,15451
22678,2.11,3,3,3,60.9,59.0,8.3,8.25,5.04,12633
22698,2.1,2,2,1,59.9,61.0,8.26,8.34,4.97,15474
22700,2.01,3,2,3,62.1,56.0,8.11,8.06,5.02,14428
22769,2.5,3,3,7,59.9,60.0,8.75,8.67,5.22,8467
22812,2.0,0,3,3,55.3,65.0,8.42,8.35,4.64,11202
22831,2.16,4,3,1,61.9,57.0,8.3,8.38,5.16,17820
22839,2.06,4,2,3,62.3,57.0,8.2,8.12,5.09,14428
22861,2.01,0,3,3,65.8,63.0,7.77,7.68,5.08,13587
22878,2.53,3,3,3,59.6,59.0,8.9,8.82,5.29,17591
22931,2.16,2,4,3,62.6,55.0,8.2,8.25,5.14,15166
22940,2.74,2,3,3,63.3,58.0,8.88,8.84,5.61,17184
22955,2.03,4,5,3,61.4,58.0,8.12,8.16,5.0,18535
22974,2.08,4,2,3,62.0,56.0,8.21,8.1,5.06,11886
22988,2.01,3,2,4,59.5,60.0,8.26,8.21,4.9,13003
22993,2.07,3,3,1,61.1,58.0,8.27,8.2,5.03,13844
23048,2.0,4,5,3,62.9,56.0,7.94,8.01,5.02,17534
23092,2.01,1,6,1,63.8,55.0,8.0,7.96,5.09,15093
23179,2.01,2,2,4,59.6,62.0,8.17,8.25,4.89,15919
23195,2.06,1,1,1,64.1,56.0,8.09,7.97,5.15,11854
23196,2.0,1,3,1,63.3,59.0,7.96,8.03,5.06,17600
23201,2.0,2,1,3,59.8,60.0,8.09,8.13,4.85,11792
23219,2.72,0,1,7,68.2,56.0,8.46,8.43,5.76,6870
23241,2.01,3,4,1,61.8,60.0,7.99,8.04,4.95,18077
23255,2.01,3,3,3,62.3,60.0,7.97,7.95,4.96,14558
23264,2.18,2,4,3,61.0,60.0,8.29,8.33,5.07,17475
23273,2.03,1,3,3,59.6,61.0,8.16,8.21,4.88,14720
23290,2.3,4,2,3,61.8,57.0,8.45,8.48,5.23,16181
23302,2.01,4,3,1,62.1,56.0,8.11,8.08,5.03,14725
23326,2.0,4,3,1,61.8,57.0,8.05,8.01,4.96,12654
23366,2.03,3,1,3,60.9,60.0,8.21,8.1,4.97,12078
23469,2.08,3,1,4,60.3,59.0,8.29,8.23,4.98,14933
23499,2.03,0,3,1,65.4,58.0,7.91,7.88,5.16,14646
23500,2.0,3,1,3,60.9,54.0,8.17,8.12,4.96,11106
23501,2.01,2,1,1,61.7,59.0,8.01,8.09,4.97,14125
23512,2.08,3,4,3,62.2,60.0,8.16,8.09,5.06,12883
23528,2.01,4,6,3,62.2,57.0,8.04,8.09,5.02,17688
23537,2.01,3,3,4,60.1,61.0,8.14,8.06,4.87,17068
23544,2.05,3,2,0,60.3,59.0,8.25,8.21,4.96,12766
23607,2.01,3,1,1,59.8,57.0,8.17,8.13,4.87,10412
23616,2.06,3,3,3,60.0,60.0,6.29,6.25,4.96,16098
23641,2.06,3,2,1,60.8,60.0,8.25,8.16,4.99,15716
23651,2.11,3,1,3,61.0,58.0,8.2,8.29,5.03,12440
23698,2.02,3,2,1,62.5,59.0,8.05,8.01,5.02,16191
23765,2.17,4,2,1,60.4,56.0,8.43,8.36,5.07,17381
23785,2.5,0,1,3,66.9,58.0,8.36,8.22,5.55,14652
23814,2.04,3,2,7,59.3,61.0,8.3,8.25,4.91,8408
23856,2.01,3,2,1,61.0,60.0,8.16,8.11,4.96,12617
23858,2.01,1,2,3,64.6,57.0,7.82,7.88,5.07,12681
23864,2.01,3,6,3,62.6,58.0,8.01,7.93,4.99,14502
23882,2.18,2,2,3,63.3,58.0,8.22,8.18,5.19,12220
23892,2.32,2,3,3,60.6,58.0,8.56,8.6,5.2,18508
23896,2.08,3,3,3,62.8,60.0,8.12,8.03,5.07,12655
23904,2.18,3,4,3,61.9,60.0,8.29,8.24,5.12,18003
