id,carat,cut,color,clarity,depth,table,x,y,z,price
32014,2.15,3,4,3,59.7,60.0,8.4,8.37,5.01,13317
32044,2.61,4,2,3,62.1,56.0,8.85,8.73,5.46,18756
32219,2.08,3,2,4,58.9,61.0,8.36,8.35,4.92,18447
32262,2.19,2,2,3,60.3,60.0,8.29,8.33,5.01,15907
32289,2.01,3,3,1,61.7,60.0,8.06,7.96,4.94,18188
32318,2.22,3,1,0,60.0,60.0,8.49,8.43,5.08,18706
32329,2.23,3,1,0,61.7,58.0,8.41,8.34,5.17,16025
32344,2.05,3,1,0,60.1,58.0,8.25,8.19,4.94,15067
32368,2.01,3,2,0,62.9,59.0,8.03,7.94,5.02,18206
32377,2.27,4,2,3,60.5,55.0,8.63,8.53,5.19,12939
32411,2.02,2,2,4,58.8,57.0,8.21,8.29,4.85,14620
32446,2.01,3,4,3,62.3,60.0,8.04,7.97,4.99,15147
32450,2.02,3,3,3,59.9,55.0,8.28,8.17,4.93,15996
32482,2.01,3,5,3,62.0,60.0,7.88,7.82,4.87,11903
32495,2.36,4,1,4,60.1,59.0,8.64,8.69,5.21,17534
32554,2.01,3,2,1,60.1,59.0,8.21,8.15,4.92,14752
32596,2.03,4,5,3,61.6,55.0,8.19,8.14,5.03,18578
32631,2.0,4,3,4,60.5,56.0,8.34,8.22,5.01,13320
32674,2.01,0,6,3,62.1,66.0,7.99,7.92,4.94,14948
32677,2.01,3,3,1,62.7,59.0,8.08,8.03,5.05,17849
32680,2.5,0,5,3,65.8,58.0,8.38,8.31,5.49,17405
32760,2.15,3,3,3,62.8,58.0,8.22,8.17,5.15,17221
32781,2.08,2,1,1,62.6,58.0,8.09,8.15,5.08,12637
32792,2.01,2,2,1,62.8,60.0,7.99,8.04,5.03,14811
32806,2.15,4,4,3,62.6,54.0,8.29,8.35,5.21,18791
32832,2.0,2,2,4,60.4,60.0,8.14,8.19,4.93,16459
32839,2.04,3,4,3,61.3,60.0,8.18,8.13,5.0,12794
32843,2.24,4,2,3,62.1,57.0,8.31,8.4,5.19,15852
32861,2.17,3,5,7,60.7,59.0,8.43,8.35,5.09,9078
32893,2.03,1,7,3,63.1,59.0,8.12,7.99,5.08,13109
32895,2.03,2,6,3,63.1,56.0,8.01,7.99,5.05,14646
32914,2.03,3,3,1,61.7,59.0,8.1,8.17,5.02,16747
32928,2.0,2,4,1,63.5,56.0,7.9,7.97,5.04,18818
32951,2.02,3,3,4,60.8,62.0,8.17,8.12,4.95,18207
32971,2.6,4,1,3,62.5,56.0,8.81,8.76,5.49,18369
32989,2.02,2,3,3,59.9,55.0,8.17,8.28,4.93,15851
33020,2.34,1,1,4,63.9,62.0,8.4,8.34,5.35,12961
33062,2.42,3,2,0,59.8,59.0,8.8,8.78,5.26,17262
33090,2.01,1,4,1,63.9,60.0,7.81,7.75,4.97,17804
33114,2.02,4,3,3,60.8,56.0,8.21,8.14,4.97,11715
33120,2.0,4,6,3,62.2,57.0,8.11,8.09,5.04,16650
33132,2.32,4,1,0,62.5,54.5,8.44,8.47,5.28,17891
33139,2.05,2,3,3,62.4,58.0,8.1,8.15,5.07,15949
33175,2.06,3,4,3,61.7,58.0,8.2,8.15,5.04,17012
33178,2.04,3,1,4,63.0,58.0,8.02,7.99,5.04,13734
33183,2.16,4,2,0,62.7,56.0,8.28,8.2,5.17,18342
33210,2.0,3,3,3,62.7,58.0,8.06,8.01,5.04,12168
33280,2.1,4,2,3,63.0,56.0,8.18,8.15,5.12,10457
33297,2.0,1,4,3,64.3,60.0,7.87,7.83,5.05,10416
33309,2.13,3,2,3,59.8,58.0,8.43,8.37,5.02,12980
33377,2.0,2,4,3,63.5,57.0,7.91,7.86,4.99,9475
33396,2.03,3,2,1,61.2,58.0,8.21,8.16,5.01,16787
33416,2.31,2,1,4,59.7,60.0,8.53,8.59,5.11,14830
33473,2.29,3,1,5,61.4,60.0,8.49,8.45,5.2,18594
33482,2.26,2,3,3,63.3,59.0,8.35,8.26,5.25,13923
33499,2.11,3,7,3,58.7,60.0,8.45,8.41,4.95,15198
33508,2.21,3,1,3,60.6,62.0,8.45,8.37,5.1,12327
33602,2.02,0,4,7,65.6,57.0,7.87,7.8,5.15,6346
33607,2.24,4,2,3,61.7,58.0,8.43,8.37,5.18,16709
33628,2.08,3,3,1,62.6,59.0,8.1,8.13,5.08,17617
33654,2.03,0,3,7,66.6,57.0,7.81,7.75,5.19,6002
33700,2.14,3,3,4,61.7,58.0,8.28,8.22,5.09,16390
33702,2.01,2,5,3,62.0,54.0,8.03,8.12,5.01,17005
33727,2.32,1,1,1,60.3,61.0,8.56,8.52,5.15,13654
33756,2.14,3,2,3,60.1,58.0,8.41,8.37,5.04,15915
33780,2.02,3,2,4,59.6,60.0,8.2,8.25,4.9,16709
33797,2.01,1,4,1,60.8,61.0,7.99,8.09,4.89,18077
33838,2.01,3,2,4,62.1,59.0,8.06,7.98,4.98,15520
33844,2.06,3,1,7,61.2,58.0,8.1,8.07,4.95,5203
33868,2.07,2,2,4,60.6,58.0,8.24,8.29,5.01,16378
33874,2.25,4,6,7,61.4,54.0,8.52,8.46,5.21,9072
33879,2.4,4,3,3,62.0,55.0,8.57,8.6,5.32,18374
33886,2.01,3,4,3,59.4,62.0,8.27,8.22,4.9,14939
33923,3.02,0,2,7,65.2,56.0,9.11,9.02,5.91,10577
33924,2.02,4,4,3,61.7,57.0,8.15,8.1,5.01,17265
33934,2.22,0,3,7,70.1,55.0,7.77,7.74,5.44,6564
33990,2.01,3,3,1,61.1,60.0,8.15,8.11,4.97,17849
33994,2.33,3,1,1,61.1,58.0,8.6,8.56,5.24,11638
33997,2.12,3,2,3,60.6,59.0,8.27,8.3,5.02,15097
34070,2.03,4,2,4,62.7,57.0,8.05,8.02,5.04,16945
34073,2.1,4,3,3,63.1,55.0,8.17,8.13,5.14,18462
34129,2.0,2,2,4,58.6,62.0,8.17,8.2,4.8,15923
34138,2.01,3,3,3,62.2,61.0,8.08,8.04,5.01,15673
34152,2.0,3,2,4,58.6,62.0,8.2,8.17,4.8,16068
34176,2.77,3,3,7,62.6,62.0,8.93,8.83,5.56,10424
34207,2.0,0,3,3,65.9,58.0,7.84,7.8,5.15,12554
34333,2.01,3,3,1,61.8,58.0,8.13,8.06,5.0,17347
34394,2.3,3,3,3,62.7,56.0,8.46,8.42,5.29,15992
34413,2.0,3,7,3,61.9,59.0,8.02,8.0,4.98,13098
34438,2.01,3,4,1,61.8,59.0,8.15,8.09,5.02,15105
34452,2.01,0,4,3,65.0,60.0,7.8,7.73,5.05,13721
34494,2.01,2,3,3,63.0,59.0,7.9,7.93,4.99,15773
34527,2.22,3,2,4,60.5,59.0,8.41,8.37,5.08,14662
34545,2.01,4,4,3,60.9,55.0,8.16,8.19,4.98,17609
34602,2.13,0,3,3,64.5,58.0,8.09,8.01,5.19,13370
34619,2.01,1,3,3,62.3,60.0,7.95,7.97,4.96,14426
34624,2.1,3,2,1,59.9,61.0,8.34,8.26,4.97,15615
34628,2.01,3,2,4,59.2,62.0,8.17,8.14,4.83,16778
34630,2.01,3,3,3,61.6,58.0,8.12,8.02,4.97,16499
34657,2.18,2,5,3,63.4,60.0,8.2,8.17,5.19,12099
34675,2.01,1,6,3,60.0,64.0,8.17,8.09,4.88,16733
34688,2.03,3,4,3,60.1,60.0,8.27,8.2,4.95,17393
34699,2.04,3,1,0,62.6,58.0,8.11,8.06,5.06,14660
34702,2.06,2,5,3,61.5,56.0,8.15,8.18,5.02,16603
34703,2.07,1,2,4,64.1,57.0,8.07,8.0,5.15,15119
34740,2.04,2,2,1,62.9,54.0,8.16,8.08,5.1,17323
34763,2.14,2,5,3,58.2,61.0,8.45,8.5,4.93,17582
34814,2.04,4,1,1,59.1,59.0,8.29,8.24,4.88,12554
34819,2.11,3,1,4,59.9,60.0,8.36,8.41,5.02,13046
34842,2.07,3,2,3,60.5,60.0,8.32,8.27,5.02,15055
34863,2.54,2,2,3,63.5,58.0,8.67,8.56,5.47,15394
34881,2.27,1,3,3,63.6,58.0,8.37,8.29,5.3,14249
34906,2.01,2,5,3,63.3,59.0,7.98,7.89,5.02,11925
34975,2.09,3,2,3,60.1,59.0,8.34,8.3,5.0,10042
35006,2.8,1,4,3,63.8,58.0,8.9,8.85,0.0,18788
35037,2.16,4,4,3,62.5,54.2,8.23,8.27,5.16,18001
35069,2.03,3,4,4,59.6,60.0,8.27,8.21,4.91,18680
35128,2.02,2,1,3,63.5,57.0,7.94,8.02,5.07,11475
35138,2.16,4,3,7,62.2,56.0,8.31,8.26,5.15,8709
35174,2.05,3,2,1,60.6,58.0,8.22,8.13,4.95,16611
35183,2.01,2,5,3,60.3,60.0,8.08,8.11,4.88,16728
35185,2.03,4,2,4,59.9,60.0,8.17,8.27,4.92,15826
35202,2.01,3,2,4,61.0,61.0,8.15,7.99,4.92,16778
35228,2.07,2,3,3,63.3,56.0,8.1,8.08,5.12,15992
35284,2.04,3,3,1,62.5,61.0,8.08,8.04,5.04,18115
35298,2.0,1,2,1,63.9,57.0,8.01,7.91,5.09,12554
35301,2.0,4,2,0,62.0,57.0,8.04,7.99,4.97,17889
35383,2.03,4,4,3,62.5,56.0,8.1,8.05,5.05,16505
35401,2.03,3,6,3,61.5,59.0,8.24,8.16,5.04,18477
35429,2.01,3,5,3,61.3,61.0,8.11,8.01,4.94,16881
35491,2.15,2,3,3,62.8,58.0,8.17,8.22,5.15,17065
35530,2.09,4,2,3,63.0,57.0,8.13,8.09,5.11,14838
35536,2.04,3,2,3,59.8,59.0,8.3,8.23,4.94,14605
35542,2.05,3,7,1,60.4,58.0,8.26,8.16,4.96,17776
35592,2.3,4,4,3,61.6,57.0,8.47,8.41,5.2,15433
35604,2.02,4,2,3,62.3,55.0,8.1,8.06,5.03,10577
35629,2.01,1,1,1,63.6,59.0,7.96,8.01,5.08,12257
35637,2.21,4,4,3,60.1,60.0,8.47,8.53,5.11,15948
35641,2.01,2,2,0,62.8,59.0,8.02,8.07,5.05,17877
35654,2.01,1,2,4,59.9,65.0,8.19,8.14,4.89,15729
35656,2.5,4,1,3,60.7,55.0,8.8,8.66,5.3,15990
35726,2.19,4,3,3,62.0,56.0,8.36,8.48,5.22,17433
35735,2.01,3,2,3,62.7,58.0,8.02,7.97,5.01,10558
35736,2.01,3,2,3,62.0,56.0,8.01,7.87,4.92,12338
35744,2.01,1,2,1,64.1,62.0,7.85,7.94,5.06,13464
35768,2.01,3,2,1,58.9,59.0,8.26,8.22,4.85,13755
35873,2.01,0,4,4,67.5,55.0,7.7,7.79,5.23,17917
35882,2.02,4,2,3,61.7,57.0,8.05,8.12,4.99,13109
35901,2.03,2,5,3,59.8,56.0,8.21,8.3,4.94,15811
35933,2.01,4,2,3,62.9,56.0,8.06,8.03,5.06,13574
36013,2.01,3,3,4,62.6,59.0,8.02,7.88,4.98,13599
36024,2.25,1,1,1,62.4,61.0,8.29,8.35,5.19,15287
36026,2.51,0,3,3,64.7,57.0,8.44,8.5,5.48,18308
36029,2.13,3,4,3,60.7,60.0,8.27,8.37,5.05,16778
36068,2.02,0,3,4,64.5,57.0,8.0,7.95,5.14,18565
36091,2.17,0,4,7,55.6,62.0,8.75,8.69,4.8,6817
36103,2.05,1,4,7,56.9,58.0,8.46,8.3,4.77,7026
36122,2.02,4,3,4,61.6,56.0,8.17,8.12,5.02,18050
36131,2.01,4,3,3,60.1,57.0,8.24,8.2,4.94,15562
36139,2.0,4,1,4,62.3,55.0,8.03,8.06,5.01,13263
36148,2.02,1,2,0,57.9,63.0,8.13,8.21,4.73,17533
36186,2.03,4,2,1,62.9,57.0,8.06,8.02,5.06,15291
36188,2.01,4,2,0,62.5,56.0,8.0,7.96,4.99,17523
36192,2.0,2,2,1,63.6,57.0,7.9,7.99,5.05,14057
36231,2.01,1,7,3,59.9,65.0,8.07,8.0,4.81,16776
36240,2.01,1,2,3,63.5,60.0,7.86,7.94,5.02,12985
36249,2.02,3,1,4,61.1,58.0,8.04,8.1,4.93,12832
36323,2.09,2,5,3,62.5,60.0,8.14,8.06,5.06,16210
36340,2.0,1,1,4,58.0,62.0,8.17,8.25,4.76,13542
36348,2.08,2,3,3,63.4,59.0,8.06,8.0,5.09,13206
36349,2.11,4,1,0,61.8,56.2,8.2,8.23,5.07,15766
36361,2.04,2,1,3,61.7,57.0,8.1,8.13,5.01,11276
36417,2.0,3,5,3,60.6,62.0,8.19,7.84,4.86,11198
36510,2.09,3,2,1,60.8,59.0,8.28,8.24,5.02,15339
36514,2.18,2,6,7,62.0,60.0,8.25,8.33,5.14,10340
36535,2.04,4,4,1,59.0,57.0,8.32,8.37,4.92,18663
36554,2.02,4,1,3,62.7,56.9,8.03,8.07,5.05,11314
36584,2.17,4,2,1,60.7,57.0,8.38,8.42,5.1,17747
36643,2.01,1,2,1,62.2,61.0,7.94,8.01,4.96,15371
36649,2.13,1,3,3,59.2,58.0,8.35,8.41,4.96,16062
36689,2.01,3,2,3,60.0,61.0,8.13,8.08,4.86,13400
36734,2.24,3,1,0,60.9,58.0,8.46,8.41,5.14,11970
36840,2.01,2,2,4,59.6,58.0,8.18,8.23,4.89,16383
36923,2.01,3,1,4,61.1,59.0,8.07,8.04,4.92,13228
36944,2.03,3,3,7,59.4,59.0,8.31,8.22,4.91,7421
36954,2.0,0,5,3,59.8,68.0,8.13,7.95,4.81,12610
37020,2.04,3,2,4,61.0,61.0,8.14,8.08,4.95,16768
37073,2.29,2,2,1,61.8,59.0,8.44,8.51,5.24,18068
37083,2.0,1,2,0,58.8,65.0,8.1,8.03,4.74,15851
37103,2.02,3,2,4,59.0,59.0,8.34,8.27,4.9,17893
37129,2.07,0,4,7,67.7,56.0,7.76,7.73,5.25,6503
37189,2.02,4,1,1,59.8,60.0,8.21,8.16,4.9,12713
37190,2.24,3,2,3,62.5,59.0,8.36,8.28,5.2,16097
37214,2.01,1,3,1,62.8,59.0,7.98,8.01,5.02,14968
37235,2.05,3,5,3,60.2,59.0,8.28,8.33,5.0,18784
37236,2.03,4,2,4,62.7,57.0,8.02,8.05,5.04,16792
37237,2.02,3,3,1,63.0,60.0,7.85,7.79,4.93,13453
37240,2.09,1,1,4,57.2,64.0,8.51,8.46,4.85,11576
37281,2.01,1,3,3,64.0,51.0,8.08,8.01,5.15,15888
37301,2.0,4,6,1,62.6,57.0,8.08,8.01,5.04,16650
37349,2.22,3,5,3,59.2,59.0,8.54,8.46,5.03,13553
37355,2.03,3,2,4,60.5,62.0,8.22,8.17,4.96,16483
37421,2.03,1,2,3,63.8,63.0,7.89,7.84,5.02,9651
37429,2.01,2,3,4,60.7,56.0,8.08,8.17,4.93,18561
37456,2.52,2,4,3,63.2,58.0,8.65,8.61,5.45,17689
37461,2.03,4,2,1,62.6,55.0,8.06,8.11,5.06,14548
37503,2.01,0,3,3,65.3,56.0,7.95,7.86,5.16,10772
37591,2.2,2,3,4,63.3,58.0,8.25,8.22,5.21,16239
37593,2.03,2,7,3,62.4,59.0,7.98,8.04,5.0,18120
37655,2.01,3,3,4,62.8,58.0,7.99,7.9,4.99,13342
37661,2.08,1,2,3,63.8,58.0,8.02,8.1,5.14,13956
37669,2.22,2,1,1,58.7,60.0,8.51,8.57,5.01,13782
37686,2.19,3,2,3,60.8,60.0,8.34,8.38,5.08,15032
37721,2.07,4,2,1,61.2,57.0,8.12,8.23,5.0,14857
37782,2.0,0,4,3,66.5,56.0,7.75,7.7,5.14,14208
37785,2.07,3,3,1,62.7,58.0,8.14,8.09,5.09,13993
37788,2.01,3,6,3,58.9,60.0,8.24,8.2,4.84,17179
37798,2.14,4,3,3,61.9,57.0,8.34,8.28,5.14,12400
37800,2.13,4,1,4,62.1,55.0,8.23,8.29,5.13,15258
37813,2.63,4,1,3,62.1,57.0,8.83,8.88,5.5,16914
37845,2.14,3,1,3,61.5,59.0,8.25,8.3,5.11,13205
37852,2.0,2,6,3,62.9,56.0,7.94,8.0,5.01,16064
37859,2.22,2,2,3,62.9,59.0,8.2,8.24,5.17,15047
37864,3.22,4,2,7,62.6,55.0,9.49,9.42,5.92,12545
37870,2.06,3,4,3,62.7,58.0,8.12,8.09,5.08,17650
37882,2.0,2,2,3,63.1,56.0,7.98,7.84,5.0,9435
37891,2.0,3,1,0,63.0,58.0,8.04,7.99,5.05,9296
37906,2.01,1,2,0,62.5,56.0,7.96,8.0,4.99,17365
37937,2.13,3,1,3,62.6,58.0,8.21,8.18,5.13,13148
37941,2.11,4,2,4,60.3,61.0,8.29,8.22,4.98,16512
37974,2.24,4,2,3,62.1,53.6,8.38,8.41,5.21,15730
37989,2.53,3,1,3,62.6,57.0,8.77,8.67,5.46,16934
38035,2.01,3,3,1,60.2,58.0,8.06,8.03,4.84,14502
38081,2.19,2,6,3,62.4,61.0,8.23,8.31,5.16,18067
38157,2.05,3,2,3,62.0,58.0,8.13,8.08,5.02,9850
38183,2.03,4,4,1,62.0,57.0,8.1,8.05,5.01,14637
38189,2.01,3,2,3,62.3,59.0,8.01,7.97,4.98,12182
38225,2.04,4,3,3,61.2,56.0,8.19,8.25,5.03,15874
38234,2.63,2,1,7,62.3,61.0,8.76,8.81,5.47,10437
38257,2.01,3,4,3,60.1,60.0,8.25,8.18,4.94,17403
38258,2.02,4,3,1,62.5,54.0,8.07,8.1,5.05,17245
38309,2.01,3,3,1,61.4,56.0,8.19,8.13,5.01,18295
38350,2.0,1,2,4,63.6,60.0,7.95,8.03,5.08,16291
38362,2.01,3,2,1,62.4,61.0,8.01,7.99,4.99,15707
38376,2.01,3,7,3,61.8,59.0,8.15,8.07,5.01,17235
38380,2.06,3,5,7,58.7,61.0,8.33,8.31,4.88,9967
38393,2.46,4,1,3,62.3,57.0,8.66,8.57,5.37,16466
38450,2.02,3,3,3,62.6,59.0,8.03,7.97,5.01,13850
38468,2.03,4,3,3,61.8,56.0,8.1,8.15,5.02,15143
38474,2.15,3,3,7,62.9,57.0,8.25,8.2,5.18,6357
38486,2.12,3,4,3,62.6,59.0,8.18,8.12,5.1,18164
38495,2.02,2,3,3,62.7,59.0,8.04,7.98,5.02,15666
38604,2.14,4,2,4,62.2,57.0,8.22,8.19,5.1,13844
38632,2.01,2,3,1,61.5,60.0,8.09,8.01,4.95,17003
38662,2.02,4,1,1,62.2,57.0,8.06,8.11,5.03,13132
38670,2.14,3,2,4,59.3,59.0,8.43,8.39,5.0,15559
38737,2.48,3,2,4,60.1,58.0,8.83,8.76,5.29,16820
38738,2.06,4,2,3,63.3,54.0,8.09,8.14,5.13,14505
38763,2.0,2,2,4,63.3,56.0,8.03,7.98,5.07,16694
38792,2.16,4,2,3,61.9,54.0,8.29,8.33,5.14,15124
38865,2.11,3,1,3,62.0,60.0,8.19,8.24,5.09,11663
38901,2.25,4,3,1,62.4,56.0,8.4,8.37,5.23,14348
38929,2.03,4,1,3,62.1,57.0,8.06,8.12,5.02,12716
38933,2.31,2,2,3,62.9,58.0,8.34,8.43,5.27,17062
38978,2.01,2,1,4,61.1,59.0,8.04,8.07,4.92,13109
38979,2.48,4,2,3,62.3,57.0,8.64,8.58,5.36,12883
39003,2.01,2,3,3,62.7,60.0,7.94,8.03,5.01,14768
39016,2.36,4,3,3,62.2,55.0,8.51,8.56,5.3,17569
39051,2.06,3,2,3,60.1,58.0,8.32,8.26,4.98,14982
39089,2.07,2,3,1,62.1,59.0,8.15,8.2,5.08,17893
39095,2.0,3,2,4,61.8,56.0,8.11,8.04,4.99,17716
39174,2.01,2,1,3,61.0,57.0,8.09,8.14,4.95,11110
39179,2.0,0,4,1,65.5,58.0,7.82,7.73,5.09,11935
39182,2.02,2,3,3,60.8,60.0,8.07,8.15,4.93,14498
39207,2.22,2,1,3,61.2,63.0,8.33,8.23,5.07,10662
39212,2.31,3,2,3,58.8,58.0,8.7,8.64,5.1,17000
39222,2.01,4,2,4,66.7,56.0,7.75,7.65,5.14,15729
39298,2.01,3,3,4,62.6,58.0,8.03,7.94,5.0,15395
39337,2.22,1,2,1,57.8,58.0,8.58,8.54,4.95,17151
39373,2.2,0,2,7,66.3,56.0,8.05,8.0,5.32,7934
39407,2.3,3,3,3,60.6,59.0,8.4,8.37,5.08,14042
39438,2.09,3,1,3,60.0,60.0,8.32,8.37,5.01,13092
39446,2.01,1,3,1,63.2,58.0,7.93,7.98,5.03,15919
39457,2.54,4,4,3,62.7,56.0,8.75,8.67,5.46,17339
39516,2.06,3,2,0,58.4,55.0,8.42,8.35,4.9,15393
39584,2.12,2,3,1,60.7,55.0,8.28,8.36,5.05,18118
39608,2.01,3,5,3,59.5,59.0,8.24,8.15,4.88,15841
39636,2.0,0,3,0,66.0,56.0,7.79,7.72,5.12,14199
39663,2.01,4,2,1,62.3,58.0,8.06,8.02,5.01,14540
39671,2.05,4,1,4,61.7,54.9,8.16,8.24,5.05,14111
39673,2.01,2,3,3,60.5,61.0,8.09,8.14,4.91,16140
39684,2.02,4,1,4,62.0,56.0,8.06,8.13,5.02,12832
39692,2.19,3,3,1,61.6,58.0,8.35,8.3,5.13,17016
39716,2.0,4,4,1,61.7,55.0,8.11,8.07,4.99,13675
39739,2.06,2,1,1,62.0,57.0,8.11,8.17,5.05,11764
39750,2.01,3,4,3,60.8,61.0,8.14,8.07,4.93,12260
39752,2.01,3,5,3,58.4,59.0,8.26,8.24,4.82,13610
39766,2.42,3,1,3,58.5,59.0,8.85,8.82,5.17,16198
39808,2.32,3,2,1,61.2,58.0,8.57,8.52,5.23,18026
39810,2.02,3,1,3,59.7,56.0,8.18,8.13,4.87,9728
39868,2.04,2,2,0,61.8,60.0,8.11,8.21,5.04,18127
39879,2.01,1,3,0,57.6,63.0,8.23,8.25,4.75,18340
39918,2.14,2,1,1,62.3,59.0,8.24,8.26,5.14,14556
39991,2.04,3,2,1,58.8,60.0,8.42,8.32,4.92,14775
40000,2.17,3,7,3,62.2,59.0,8.28,8.34,5.17,16472
40002,2.01,3,2,1,61.5,60.0,8.12,8.01,4.96,16499
40003,2.01,2,2,0,62.9,62.0,7.98,8.02,5.03,16914
40017,2.01,1,4,1,60.3,60.0,8.07,8.18,4.9,18625
40053,2.33,1,4,3,63.9,60.0,8.37,8.3,5.32,13242
40055,2.0,2,3,3,59.7,61.0,8.15,8.2,4.88,15312
40068,2.01,3,1,4,61.8,61.0,8.06,7.97,4.95,12541
40098,2.04,2,1,3,63.4,55.0,8.07,8.04,5.11,9482
40109,2.18,3,4,3,61.9,60.0,8.24,8.29,5.12,17841
40111,2.01,2,3,7,58.1,63.0,8.3,8.19,4.79,6592
40122,2.01,2,2,3,60.9,60.0,8.0,8.15,4.92,13488
40129,2.07,3,1,4,61.5,59.0,8.16,8.2,5.03,13675
40155,2.01,0,2,7,55.9,64.0,8.48,8.39,4.71,5696
40225,2.25,0,4,7,64.9,58.0,8.15,8.12,5.28,7069
40274,2.02,2,5,1,60.1,60.0,8.21,8.29,4.96,17658
40276,2.02,4,3,1,61.7,57.0,8.14,8.08,5.0,17882
40290,2.18,3,3,3,59.1,60.0,8.49,8.45,5.01,17473
40326,2.06,3,4,1,59.3,61.0,8.44,8.36,4.98,13317
